period,西元年,季,industry_code,industry_name,貢獻度_百分點,年增率_pct
2019Q4,2019,4,I,住宿及餐飲業,0.12,100.0
2019Q4,2019,4,J,出版影音及資通訊業,0.26,8.33
2019Q4,2019,4,K,金融及保險業,0.43,2050.0
2019Q4,2019,4,L,不動產及住宅服務業,0.3,0.0
2019Q4,2019,4,M,專業、科學及技術服務業,0.11,37.5
2019Q4,2019,4,N,支援服務業,0.06,-33.33
2019Q4,2019,4,O,公共行政及國防；強制性社會安全,0.08,
2019Q4,2019,4,P,教育業,-0.02,
2019Q4,2019,4,Q,醫療保健及社會工作服務業,0.15,36.36
2019Q4,2019,4,R,藝術、娛樂及休閒服務業,0.02,100.0
2019Q4,2019,4,S,其他服務業,-0.14,
2019Q4,2019,4,加值型營業稅,加值型營業稅,0.09,350.0
2019Q4,2019,4,合計,合計,3.08,58.76
2019Q4,2019,4,總計(生產面),總計(生產面),3.27,63.5
2019Q4,2019,4,進口稅,進口稅,0.1,150.0
2020Q1,2020,1,3級_工業,工業,2.87,14250.0
2020Q1,2020,1,3級_服務業,服務業,0.13,-90.0
2020Q1,2020,1,3級_農業,農業,-0.11,
2020Q1,2020,1,A,農、林、漁、牧業,-0.11,
2020Q1,2020,1,B,礦業及土石採取業,0.0,
2020Q1,2020,1,C,製造業,2.83,
2020Q1,2020,1,D,電力及燃氣供應業,-0.03,
2020Q1,2020,1,E,用水供應及污染整治業,0.0,-100.0
2020Q1,2020,1,F,營建工程業,0.07,-36.36
2020Q1,2020,1,G,批發及零售業,0.07,-58.82
2020Q1,2020,1,GDP,GDP,3.21,54.33
2020Q1,2020,1,H,運輸及倉儲業,-0.45,
2020Q1,2020,1,I,住宿及餐飲業,-0.39,
2020Q1,2020,1,J,出版影音及資通訊業,0.09,-43.75
2020Q1,2020,1,K,金融及保險業,0.44,
2020Q1,2020,1,L,不動產及住宅服務業,0.25,8.7
2020Q1,2020,1,M,專業、科學及技術服務業,-0.01,
2020Q1,2020,1,N,支援服務業,-0.06,
2020Q1,2020,1,O,公共行政及國防；強制性社會安全,0.13,18.18
2020Q1,2020,1,P,教育業,0.04,300.0
2020Q1,2020,1,Q,醫療保健及社會工作服務業,0.08,-46.67
2020Q1,2020,1,R,藝術、娛樂及休閒服務業,-0.08,
2020Q1,2020,1,S,其他服務業,-0.15,
2020Q1,2020,1,加值型營業稅,加值型營業稅,0.09,350.0
2020Q1,2020,1,合計,合計,2.72,115.87
2020Q1,2020,1,總計(生產面),總計(生產面),2.89,122.31
2020Q1,2020,1,進口稅,進口稅,0.08,300.0
2020Q2,2020,2,3級_工業,工業,1.92,102.11
2020Q2,2020,2,3級_服務業,服務業,-1.4,
2020Q2,2020,2,3級_農業,農業,0.11,
2020Q2,2020,2,A,農、林、漁、牧業,0.11,
2020Q2,2020,2,B,礦業及土石採取業,0.0,
2020Q2,2020,2,C,製造業,1.85,128.4
2020Q2,2020,2,D,電力及燃氣供應業,-0.05,
2020Q2,2020,2,E,用水供應及污染整治業,0.02,100.0
2020Q2,2020,2,F,營建工程業,0.1,-16.67
2020Q2,2020,2,G,批發及零售業,-0.42,
2020Q2,2020,2,GDP,GDP,0.55,-81.42
2020Q2,2020,2,H,運輸及倉儲業,-0.78,
2020Q2,2020,2,I,住宿及餐飲業,-0.53,
2020Q2,2020,2,J,出版影音及資通訊業,0.12,-40.0
2020Q2,2020,2,K,金融及保險業,0.29,107.14
2020Q2,2020,2,L,不動產及住宅服務業,0.15,-51.61
2020Q2,2020,2,M,專業、科學及技術服務業,-0.02,
2020Q2,2020,2,N,支援服務業,-0.15,
2020Q2,2020,2,O,公共行政及國防；強制性社會安全,0.1,-9.09
2020Q2,2020,2,P,教育業,-0.04,
2020Q2,2020,2,Q,醫療保健及社會工作服務業,0.04,-76.47
2020Q2,2020,2,R,藝術、娛樂及休閒服務業,-0.15,
2020Q2,2020,2,S,其他服務業,-0.15,
2020Q2,2020,2,加值型營業稅,加值型營業稅,0.05,400.0
2020Q2,2020,2,合計,合計,0.49,-79.15
2020Q2,2020,2,總計(生產面),總計(生產面),0.63,-73.86
2020Q2,2020,2,進口稅,進口稅,0.09,80.0
2020Q3,2020,3,3級_工業,工業,3.02,143.55
2020Q3,2020,3,3級_服務業,服務業,1.16,-37.97
2020Q3,2020,3,3級_農業,農業,0.04,100.0
2020Q3,2020,3,A,農、林、漁、牧業,0.04,100.0
2020Q3,2020,3,B,礦業及土石採取業,0.0,
2020Q3,2020,3,C,製造業,2.75,133.05
2020Q3,2020,3,D,電力及燃氣供應業,0.0,
2020Q3,2020,3,E,用水供應及污染整治業,0.02,100.0
2020Q3,2020,3,F,營建工程業,0.25,257.14
2020Q3,2020,3,G,批發及零售業,0.91,89.58
2020Q3,2020,3,GDP,GDP,4.23,24.05
2020Q3,2020,3,H,運輸及倉儲業,-0.6,
2020Q3,2020,3,I,住宿及餐飲業,-0.03,
2020Q3,2020,3,J,出版影音及資通訊業,0.1,-56.52
2020Q3,2020,3,K,金融及保險業,0.4,33.33
2020Q3,2020,3,L,不動產及住宅服務業,0.26,18.18
2020Q3,2020,3,M,專業、科學及技術服務業,0.08,60.0
2020Q3,2020,3,N,支援服務業,-0.09,
2020Q3,2020,3,O,公共行政及國防；強制性社會安全,0.08,-27.27
2020Q3,2020,3,P,教育業,-0.04,
2020Q3,2020,3,Q,醫療保健及社會工作服務業,0.01,-94.12
2020Q3,2020,3,R,藝術、娛樂及休閒服務業,-0.02,
2020Q3,2020,3,S,其他服務業,-0.05,
2020Q3,2020,3,加值型營業稅,加值型營業稅,0.1,100.0
2020Q3,2020,3,合計,合計,4.07,33.44
2020Q3,2020,3,總計(生產面),總計(生產面),4.22,34.82
2020Q3,2020,3,進口稅,進口稅,0.05,66.67
2020Q4,2020,4,3級_工業,工業,4.08,270.91
2020Q4,2020,4,3級_服務業,服務業,1.16,-45.54
2020Q4,2020,4,3級_農業,農業,-0.12,
2020Q4,2020,4,A,農、林、漁、牧業,-0.12,
2020Q4,2020,4,B,礦業及土石採取業,0.0,
2020Q4,2020,4,C,製造業,3.99,315.63
2020Q4,2020,4,D,電力及燃氣供應業,0.0,-100.0
2020Q4,2020,4,E,用水供應及污染整治業,0.02,0.0
2020Q4,2020,4,F,營建工程業,0.07,-36.36
2020Q4,2020,4,G,批發及零售業,0.9,73.08
2020Q4,2020,4,GDP,GDP,5.48,48.91
2020Q4,2020,4,H,運輸及倉儲業,-0.59,
2020Q4,2020,4,I,住宿及餐飲業,-0.13,
2020Q4,2020,4,J,出版影音及資通訊業,0.27,3.85
2020Q4,2020,4,K,金融及保險業,0.23,-46.51
2020Q4,2020,4,L,不動產及住宅服務業,0.35,16.67
2020Q4,2020,4,M,專業、科學及技術服務業,0.05,-54.55
2020Q4,2020,4,N,支援服務業,-0.07,
2020Q4,2020,4,O,公共行政及國防；強制性社會安全,0.08,0.0
2020Q4,2020,4,P,教育業,-0.03,
2020Q4,2020,4,Q,醫療保健及社會工作服務業,0.06,-60.0
2020Q4,2020,4,R,藝術、娛樂及休閒服務業,0.02,0.0
2020Q4,2020,4,S,其他服務業,-0.12,
2020Q4,2020,4,加值型營業稅,加值型營業稅,0.07,-22.22
2020Q4,2020,4,合計,合計,4.98,61.69
2020Q4,2020,4,總計(生產面),總計(生產面),5.12,56.57
2020Q4,2020,4,進口稅,進口稅,0.07,-30.0
2021Q1,2021,1,3級_工業,工業,6.6,129.97
2021Q1,2021,1,3級_服務業,服務業,2.99,2200.0
2021Q1,2021,1,3級_農業,農業,-0.03,
2021Q1,2021,1,A,農、林、漁、牧業,-0.03,
2021Q1,2021,1,B,礦業及土石採取業,0.0,
2021Q1,2021,1,C,製造業,6.25,120.85
2021Q1,2021,1,D,電力及燃氣供應業,0.04,
2021Q1,2021,1,E,用水供應及污染整治業,0.0,
2021Q1,2021,1,F,營建工程業,0.31,342.86
2021Q1,2021,1,G,批發及零售業,1.25,1685.71
2021Q1,2021,1,GDP,GDP,9.62,199.69
2021Q1,2021,1,H,運輸及倉儲業,-0.23,
2021Q1,2021,1,I,住宿及餐飲業,0.2,
2021Q1,2021,1,J,出版影音及資通訊業,0.31,244.44
2021Q1,2021,1,K,金融及保險業,0.56,27.27
2021Q1,2021,1,L,不動產及住宅服務業,0.38,52.0
2021Q1,2021,1,M,專業、科學及技術服務業,0.17,
2021Q1,2021,1,N,支援服務業,-0.03,
2021Q1,2021,1,O,公共行政及國防；強制性社會安全,0.04,-69.23
2021Q1,2021,1,P,教育業,-0.02,
2021Q1,2021,1,Q,醫療保健及社會工作服務業,0.03,-62.5
2021Q1,2021,1,R,藝術、娛樂及休閒服務業,0.0,
2021Q1,2021,1,S,其他服務業,-0.14,
2021Q1,2021,1,加值型營業稅,加值型營業稅,0.33,266.67
2021Q1,2021,1,合計,合計,9.09,234.19
2021Q1,2021,1,總計(生產面),總計(生產面),9.56,230.8
2021Q1,2021,1,進口稅,進口稅,0.14,75.0
2021Q2,2021,2,3級_工業,工業,7.05,267.19
2021Q2,2021,2,3級_服務業,服務業,2.1,
2021Q2,2021,2,3級_農業,農業,-0.09,
2021Q2,2021,2,A,農、林、漁、牧業,-0.09,
2021Q2,2021,2,B,礦業及土石採取業,0.0,
2021Q2,2021,2,C,製造業,6.78,266.49
2021Q2,2021,2,D,電力及燃氣供應業,0.07,
2021Q2,2021,2,E,用水供應及污染整治業,0.0,-100.0
2021Q2,2021,2,F,營建工程業,0.2,100.0
2021Q2,2021,2,G,批發及零售業,0.56,
2021Q2,2021,2,GDP,GDP,8.28,1405.45
2021Q2,2021,2,H,運輸及倉儲業,0.04,
2021Q2,2021,2,I,住宿及餐飲業,-0.21,
2021Q2,2021,2,J,出版影音及資通訊業,0.3,150.0
2021Q2,2021,2,K,金融及保險業,0.8,175.86
2021Q2,2021,2,L,不動產及住宅服務業,0.22,46.67
2021Q2,2021,2,M,專業、科學及技術服務業,0.11,
2021Q2,2021,2,N,支援服務業,0.02,
2021Q2,2021,2,O,公共行政及國防；強制性社會安全,0.06,-40.0
2021Q2,2021,2,P,教育業,-0.05,
2021Q2,2021,2,Q,醫療保健及社會工作服務業,0.04,0.0
2021Q2,2021,2,R,藝術、娛樂及休閒服務業,-0.08,
2021Q2,2021,2,S,其他服務業,-0.12,
2021Q2,2021,2,加值型營業稅,加值型營業稅,0.27,440.0
2021Q2,2021,2,合計,合計,8.65,1665.31
2021Q2,2021,2,總計(生產面),總計(生產面),9.06,1338.1
2021Q2,2021,2,進口稅,進口稅,0.14,55.56
2021Q3,2021,3,3級_工業,工業,5.59,85.1
2021Q3,2021,3,3級_服務業,服務業,-0.81,
2021Q3,2021,3,3級_農業,農業,-0.06,
2021Q3,2021,3,A,農、林、漁、牧業,-0.06,
2021Q3,2021,3,B,礦業及土石採取業,0.0,
2021Q3,2021,3,C,製造業,5.55,101.82
2021Q3,2021,3,D,電力及燃氣供應業,0.0,
2021Q3,2021,3,E,用水供應及污染整治業,-0.01,
2021Q3,2021,3,F,營建工程業,0.05,-80.0
2021Q3,2021,3,G,批發及零售業,-0.54,
2021Q3,2021,3,GDP,GDP,4.32,2.13
2021Q3,2021,3,H,運輸及倉儲業,-0.41,
2021Q3,2021,3,I,住宿及餐飲業,-0.78,
2021Q3,2021,3,J,出版影音及資通訊業,0.38,280.0
2021Q3,2021,3,K,金融及保險業,0.62,55.0
2021Q3,2021,3,L,不動產及住宅服務業,0.1,-61.54
2021Q3,2021,3,M,專業、科學及技術服務業,0.06,-25.0
2021Q3,2021,3,N,支援服務業,0.0,
2021Q3,2021,3,O,公共行政及國防；強制性社會安全,0.04,-50.0
2021Q3,2021,3,P,教育業,-0.08,
2021Q3,2021,3,Q,醫療保健及社會工作服務業,0.01,0.0
2021Q3,2021,3,R,藝術、娛樂及休閒服務業,-0.31,
2021Q3,2021,3,S,其他服務業,-0.24,
2021Q3,2021,3,加值型營業稅,加值型營業稅,0.14,40.0
2021Q3,2021,3,合計,合計,4.38,7.62
2021Q3,2021,3,總計(生產面),總計(生產面),4.72,11.85
2021Q3,2021,3,進口稅,進口稅,0.2,300.0
2021Q4,2021,4,3級_工業,工業,4.12,0.98
2021Q4,2021,4,3級_服務業,服務業,1.39,19.83
2021Q4,2021,4,3級_農業,農業,-0.08,
2021Q4,2021,4,A,農、林、漁、牧業,-0.08,
2021Q4,2021,4,B,礦業及土石採取業,0.0,
2021Q4,2021,4,C,製造業,4.11,3.01
2021Q4,2021,4,D,電力及燃氣供應業,0.0,
2021Q4,2021,4,E,用水供應及污染整治業,-0.01,
2021Q4,2021,4,F,營建工程業,0.02,-71.43
2021Q4,2021,4,G,批發及零售業,-0.14,
2021Q4,2021,4,GDP,GDP,5.1,-6.93
2021Q4,2021,4,H,運輸及倉儲業,-0.1,
2021Q4,2021,4,I,住宿及餐飲業,0.06,
2021Q4,2021,4,J,出版影音及資通訊業,0.33,22.22
2021Q4,2021,4,K,金融及保險業,0.69,200.0
2021Q4,2021,4,L,不動產及住宅服務業,0.21,-40.0
2021Q4,2021,4,M,專業、科學及技術服務業,0.23,360.0
2021Q4,2021,4,N,支援服務業,0.01,
2021Q4,2021,4,O,公共行政及國防；強制性社會安全,0.06,-25.0
2021Q4,2021,4,P,教育業,0.02,
2021Q4,2021,4,Q,醫療保健及社會工作服務業,0.08,33.33
2021Q4,2021,4,R,藝術、娛樂及休閒服務業,-0.16,
2021Q4,2021,4,S,其他服務業,-0.21,
2021Q4,2021,4,加值型營業稅,加值型營業稅,0.19,171.43
2021Q4,2021,4,合計,合計,5.12,2.81
2021Q4,2021,4,總計(生產面),總計(生產面),5.43,6.05
2021Q4,2021,4,進口稅,進口稅,0.12,71.43
2022Q1,2022,1,3級_工業,工業,3.13,-52.58
2022Q1,2022,1,3級_服務業,服務業,1.81,-39.46
2022Q1,2022,1,3級_農業,農業,-0.02,
2022Q1,2022,1,A,農、林、漁、牧業,-0.02,
2022Q1,2022,1,B,礦業及土石採取業,0.0,
2022Q1,2022,1,C,製造業,2.78,-55.52
2022Q1,2022,1,D,電力及燃氣供應業,0.03,-25.0
2022Q1,2022,1,E,用水供應及污染整治業,0.03,
2022Q1,2022,1,F,營建工程業,0.29,-6.45
2022Q1,2022,1,G,批發及零售業,0.6,-52.0
2022Q1,2022,1,GDP,GDP,3.85,-59.98
2022Q1,2022,1,H,運輸及倉儲業,0.01,
2022Q1,2022,1,I,住宿及餐飲業,0.02,-90.0
2022Q1,2022,1,J,出版影音及資通訊業,0.19,-38.71
2022Q1,2022,1,K,金融及保險業,0.14,-75.0
2022Q1,2022,1,L,不動產及住宅服務業,0.16,-57.89
2022Q1,2022,1,M,專業、科學及技術服務業,0.23,35.29
2022Q1,2022,1,N,支援服務業,0.11,
2022Q1,2022,1,O,公共行政及國防；強制性社會安全,0.01,-75.0
2022Q1,2022,1,P,教育業,-0.03,
2022Q1,2022,1,Q,醫療保健及社會工作服務業,0.2,566.67
2022Q1,2022,1,R,藝術、娛樂及休閒服務業,-0.01,
2022Q1,2022,1,S,其他服務業,0.03,
2022Q1,2022,1,加值型營業稅,加值型營業稅,0.07,-78.79
2022Q1,2022,1,合計,合計,4.77,-47.52
2022Q1,2022,1,總計(生產面),總計(生產面),4.92,-48.54
2022Q1,2022,1,進口稅,進口稅,0.08,-42.86
2022Q2,2022,2,3級_工業,工業,1.65,-76.6
2022Q2,2022,2,3級_服務業,服務業,2.18,3.81
2022Q2,2022,2,3級_農業,農業,-0.06,
2022Q2,2022,2,A,農、林、漁、牧業,-0.06,
2022Q2,2022,2,B,礦業及土石採取業,0.0,
2022Q2,2022,2,C,製造業,1.33,-80.38
2022Q2,2022,2,D,電力及燃氣供應業,0.05,-28.57
2022Q2,2022,2,E,用水供應及污染整治業,0.04,
2022Q2,2022,2,F,營建工程業,0.23,15.0
2022Q2,2022,2,G,批發及零售業,0.51,-8.93
2022Q2,2022,2,GDP,GDP,3.51,-57.61
2022Q2,2022,2,H,運輸及倉儲業,0.07,75.0
2022Q2,2022,2,I,住宿及餐飲業,0.25,
2022Q2,2022,2,J,出版影音及資通訊業,0.26,-13.33
2022Q2,2022,2,K,金融及保險業,-0.29,
2022Q2,2022,2,L,不動產及住宅服務業,0.16,-27.27
2022Q2,2022,2,M,專業、科學及技術服務業,0.21,90.91
2022Q2,2022,2,N,支援服務業,0.16,700.0
2022Q2,2022,2,O,公共行政及國防；強制性社會安全,0.03,-50.0
2022Q2,2022,2,P,教育業,0.08,
2022Q2,2022,2,Q,醫療保健及社會工作服務業,0.33,725.0
2022Q2,2022,2,R,藝術、娛樂及休閒服務業,0.18,
2022Q2,2022,2,S,其他服務業,0.04,
2022Q2,2022,2,加值型營業稅,加值型營業稅,0.11,-59.26
2022Q2,2022,2,合計,合計,3.58,-58.61
2022Q2,2022,2,總計(生產面),總計(生產面),3.77,-58.39
2022Q2,2022,2,進口稅,進口稅,0.08,-42.86
2022Q3,2022,3,3級_工業,工業,0.88,-84.26
2022Q3,2022,3,3級_服務業,服務業,2.63,
2022Q3,2022,3,3級_農業,農業,-0.07,
2022Q3,2022,3,A,農、林、漁、牧業,-0.07,
2022Q3,2022,3,B,礦業及土石採取業,0.01,
2022Q3,2022,3,C,製造業,0.94,-83.06
2022Q3,2022,3,D,電力及燃氣供應業,0.05,
2022Q3,2022,3,E,用水供應及污染整治業,0.03,
2022Q3,2022,3,F,營建工程業,-0.15,
2022Q3,2022,3,G,批發及零售業,0.21,
2022Q3,2022,3,GDP,GDP,4.06,-6.02
2022Q3,2022,3,H,運輸及倉儲業,0.42,
2022Q3,2022,3,I,住宿及餐飲業,0.78,
2022Q3,2022,3,J,出版影音及資通訊業,0.2,-47.37
2022Q3,2022,3,K,金融及保險業,-0.42,
2022Q3,2022,3,L,不動產及住宅服務業,0.11,10.0
2022Q3,2022,3,M,專業、科學及技術服務業,0.23,283.33
2022Q3,2022,3,N,支援服務業,0.19,
2022Q3,2022,3,O,公共行政及國防；強制性社會安全,0.03,-25.0
2022Q3,2022,3,P,教育業,0.03,
2022Q3,2022,3,Q,醫療保健及社會工作服務業,0.27,2600.0
2022Q3,2022,3,R,藝術、娛樂及休閒服務業,0.3,
2022Q3,2022,3,S,其他服務業,0.16,
2022Q3,2022,3,加值型營業稅,加值型營業稅,0.14,0.0
2022Q3,2022,3,合計,合計,3.32,-24.2
2022Q3,2022,3,總計(生產面),總計(生產面),3.44,-27.12
2022Q3,2022,3,進口稅,進口稅,-0.02,
2022Q4,2022,4,3級_工業,工業,-1.7,
2022Q4,2022,4,3級_服務業,服務業,0.87,-37.41
2022Q4,2022,4,3級_農業,農業,-0.09,
2022Q4,2022,4,A,農、林、漁、牧業,-0.09,
2022Q4,2022,4,B,礦業及土石採取業,0.0,
2022Q4,2022,4,C,製造業,-1.5,
2022Q4,2022,4,D,電力及燃氣供應業,0.02,
2022Q4,2022,4,E,用水供應及污染整治業,0.04,
2022Q4,2022,4,F,營建工程業,-0.26,
2022Q4,2022,4,G,批發及零售業,-0.32,
2022Q4,2022,4,GDP,GDP,-0.43,
2022Q4,2022,4,H,運輸及倉儲業,0.42,
2022Q4,2022,4,I,住宿及餐飲業,0.13,116.67
2022Q4,2022,4,J,出版影音及資通訊業,0.26,-21.21
2022Q4,2022,4,K,金融及保險業,-0.47,
2022Q4,2022,4,L,不動產及住宅服務業,0.01,-95.24
2022Q4,2022,4,M,專業、科學及技術服務業,-0.02,
2022Q4,2022,4,N,支援服務業,0.16,1500.0
2022Q4,2022,4,O,公共行政及國防；強制性社會安全,0.04,-33.33
2022Q4,2022,4,P,教育業,-0.02,
2022Q4,2022,4,Q,醫療保健及社會工作服務業,0.15,87.5
2022Q4,2022,4,R,藝術、娛樂及休閒服務業,0.19,
2022Q4,2022,4,S,其他服務業,0.26,
2022Q4,2022,4,加值型營業稅,加值型營業稅,0.12,-36.84
2022Q4,2022,4,合計,合計,-1.0,
2022Q4,2022,4,總計(生產面),總計(生產面),-0.92,
2022Q4,2022,4,進口稅,進口稅,-0.04,
2023Q1,2023,1,3級_工業,工業,-4.34,
2023Q1,2023,1,3級_服務業,服務業,1.07,-40.88
2023Q1,2023,1,3級_農業,農業,-0.06,
2023Q1,2023,1,A,農、林、漁、牧業,-0.06,
2023Q1,2023,1,B,礦業及土石採取業,0.0,
2023Q1,2023,1,C,製造業,-4.43,
2023Q1,2023,1,D,電力及燃氣供應業,0.16,433.33
2023Q1,2023,1,E,用水供應及污染整治業,0.03,0.0
2023Q1,2023,1,F,營建工程業,-0.1,
2023Q1,2023,1,G,批發及零售業,-1.02,
2023Q1,2023,1,GDP,GDP,-3.58,
2023Q1,2023,1,H,運輸及倉儲業,1.24,12300.0
2023Q1,2023,1,I,住宿及餐飲業,0.37,1750.0
2023Q1,2023,1,J,出版影音及資通訊業,0.21,10.53
2023Q1,2023,1,K,金融及保險業,-0.15,
2023Q1,2023,1,L,不動產及住宅服務業,-0.06,
2023Q1,2023,1,M,專業、科學及技術服務業,-0.01,
2023Q1,2023,1,N,支援服務業,0.1,-9.09
2023Q1,2023,1,O,公共行政及國防；強制性社會安全,0.04,300.0
2023Q1,2023,1,P,教育業,-0.01,
2023Q1,2023,1,Q,醫療保健及社會工作服務業,0.25,25.0
2023Q1,2023,1,R,藝術、娛樂及休閒服務業,0.16,
2023Q1,2023,1,S,其他服務業,0.01,-66.67
2023Q1,2023,1,加值型營業稅,加值型營業稅,0.05,-28.57
2023Q1,2023,1,合計,合計,-3.27,
2023Q1,2023,1,總計(生產面),總計(生產面),-3.33,
2023Q1,2023,1,進口稅,進口稅,-0.11,
2023Q2,2023,2,3級_工業,工業,-3.38,
2023Q2,2023,2,3級_服務業,服務業,3.35,53.67
2023Q2,2023,2,3級_農業,農業,0.08,
2023Q2,2023,2,A,農、林、漁、牧業,0.08,
2023Q2,2023,2,B,礦業及土石採取業,0.0,
2023Q2,2023,2,C,製造業,-3.38,
2023Q2,2023,2,D,電力及燃氣供應業,0.0,-100.0
2023Q2,2023,2,E,用水供應及污染整治業,0.06,50.0
2023Q2,2023,2,F,營建工程業,-0.06,
2023Q2,2023,2,G,批發及零售業,0.06,-88.24
2023Q2,2023,2,GDP,GDP,1.42,-59.54
2023Q2,2023,2,H,運輸及倉儲業,1.61,2200.0
2023Q2,2023,2,I,住宿及餐飲業,0.72,188.0
2023Q2,2023,2,J,出版影音及資通訊業,0.13,-50.0
2023Q2,2023,2,K,金融及保險業,0.12,
2023Q2,2023,2,L,不動產及住宅服務業,0.02,-87.5
2023Q2,2023,2,M,專業、科學及技術服務業,0.09,-57.14
2023Q2,2023,2,N,支援服務業,0.11,-31.25
2023Q2,2023,2,O,公共行政及國防；強制性社會安全,0.05,66.67
2023Q2,2023,2,P,教育業,0.0,-100.0
2023Q2,2023,2,Q,醫療保健及社會工作服務業,0.15,-54.55
2023Q2,2023,2,R,藝術、娛樂及休閒服務業,0.26,44.44
2023Q2,2023,2,S,其他服務業,0.11,175.0
2023Q2,2023,2,加值型營業稅,加值型營業稅,0.07,-36.36
2023Q2,2023,2,合計,合計,0.13,-96.37
2023Q2,2023,2,總計(生產面),總計(生產面),0.05,-98.67
2023Q2,2023,2,進口稅,進口稅,-0.15,
2023Q3,2023,3,3級_工業,工業,-2.47,
2023Q3,2023,3,3級_服務業,服務業,3.2,21.67
2023Q3,2023,3,3級_農業,農業,0.0,
2023Q3,2023,3,A,農、林、漁、牧業,0.0,
2023Q3,2023,3,B,礦業及土石採取業,0.0,-100.0
2023Q3,2023,3,C,製造業,-2.4,
2023Q3,2023,3,D,電力及燃氣供應業,-0.19,
2023Q3,2023,3,E,用水供應及污染整治業,0.05,66.67
2023Q3,2023,3,F,營建工程業,0.07,
2023Q3,2023,3,G,批發及零售業,0.0,-100.0
2023Q3,2023,3,GDP,GDP,1.56,-61.58
2023Q3,2023,3,H,運輸及倉儲業,1.39,230.95
2023Q3,2023,3,I,住宿及餐飲業,0.32,-58.97
2023Q3,2023,3,J,出版影音及資通訊業,0.05,-75.0
2023Q3,2023,3,K,金融及保險業,0.5,
2023Q3,2023,3,L,不動產及住宅服務業,0.31,181.82
2023Q3,2023,3,M,專業、科學及技術服務業,0.23,0.0
2023Q3,2023,3,N,支援服務業,0.1,-47.37
2023Q3,2023,3,O,公共行政及國防；強制性社會安全,0.04,33.33
2023Q3,2023,3,P,教育業,-0.02,
2023Q3,2023,3,Q,醫療保健及社會工作服務業,0.12,-55.56
2023Q3,2023,3,R,藝術、娛樂及休閒服務業,0.19,-36.67
2023Q3,2023,3,S,其他服務業,0.01,-93.75
2023Q3,2023,3,加值型營業稅,加值型營業稅,0.07,-50.0
2023Q3,2023,3,合計,合計,0.77,-76.81
2023Q3,2023,3,總計(生產面),總計(生產面),0.73,-78.78
2023Q3,2023,3,進口稅,進口稅,-0.11,
2023Q4,2023,4,3級_工業,工業,-0.5,
2023Q4,2023,4,3級_服務業,服務業,3.92,350.57
2023Q4,2023,4,3級_農業,農業,-0.07,
2023Q4,2023,4,A,農、林、漁、牧業,-0.07,
2023Q4,2023,4,B,礦業及土石採取業,0.0,
2023Q4,2023,4,C,製造業,-0.58,
2023Q4,2023,4,D,電力及燃氣供應業,0.03,50.0
2023Q4,2023,4,E,用水供應及污染整治業,0.04,0.0
2023Q4,2023,4,F,營建工程業,0.01,
2023Q4,2023,4,G,批發及零售業,0.46,
2023Q4,2023,4,GDP,GDP,4.74,
2023Q4,2023,4,H,運輸及倉儲業,1.17,178.57
2023Q4,2023,4,I,住宿及餐飲業,0.26,100.0
2023Q4,2023,4,J,出版影音及資通訊業,0.2,-23.08
2023Q4,2023,4,K,金融及保險業,0.61,
2023Q4,2023,4,L,不動產及住宅服務業,0.5,4900.0
2023Q4,2023,4,M,專業、科學及技術服務業,0.2,
2023Q4,2023,4,N,支援服務業,0.17,6.25
2023Q4,2023,4,O,公共行政及國防；強制性社會安全,0.05,25.0
2023Q4,2023,4,P,教育業,-0.01,
2023Q4,2023,4,Q,醫療保健及社會工作服務業,0.2,33.33
2023Q4,2023,4,R,藝術、娛樂及休閒服務業,0.1,-47.37
2023Q4,2023,4,S,其他服務業,-0.03,
2023Q4,2023,4,加值型營業稅,加值型營業稅,0.1,-16.67
2023Q4,2023,4,合計,合計,3.31,
2023Q4,2023,4,總計(生產面),總計(生產面),3.35,
2023Q4,2023,4,進口稅,進口稅,-0.06,
2024Q1,2024,1,3級_工業,工業,2.96,
2024Q1,2024,1,3級_服務業,服務業,3.72,247.66
2024Q1,2024,1,3級_農業,農業,0.04,
2024Q1,2024,1,A,農、林、漁、牧業,0.04,
2024Q1,2024,1,B,礦業及土石採取業,0.0,
2024Q1,2024,1,C,製造業,2.78,
2024Q1,2024,1,D,電力及燃氣供應業,-0.05,
2024Q1,2024,1,E,用水供應及污染整治業,0.04,33.33
2024Q1,2024,1,F,營建工程業,0.19,
2024Q1,2024,1,G,批發及零售業,0.66,
2024Q1,2024,1,GDP,GDP,7.16,
2024Q1,2024,1,H,運輸及倉儲業,0.33,-73.39
2024Q1,2024,1,I,住宿及餐飲業,0.07,-81.08
2024Q1,2024,1,J,出版影音及資通訊業,0.02,-90.48
2024Q1,2024,1,K,金融及保險業,1.17,
2024Q1,2024,1,L,不動產及住宅服務業,0.53,
2024Q1,2024,1,M,專業、科學及技術服務業,0.22,
2024Q1,2024,1,N,支援服務業,0.13,30.0
2024Q1,2024,1,O,公共行政及國防；強制性社會安全,0.05,25.0
