西元年,月,民國年,能源種類,能源流程,數值,單位
2024,6,民國113年6月,核能,公用發電廠,1389791.61,千度
2024,6,民國113年6月,核能,抽水用電,0.0,千度
2024,6,民國113年6月,核能,氣體燃料供應業,0.0,千度
2024,6,民國113年6月,核能,汽電共生廠,0.0,千度
2024,6,民國113年6月,核能,煉油廠,0.0,千度
2024,6,民國113年6月,核能,煉焦工場/煤製品業,0.0,千度
2024,6,民國113年6月,核能,煤礦業,0.0,千度
2024,6,民國113年6月,核能,發電廠,0.0,千度
2024,6,民國113年6月,核能,石油及天然氣礦業,0.0,千度
2024,6,民國113年6月,核能,能源部門自用,0.0,千度
2024,6,民國113年6月,核能,自用汽電共生廠,0.0,千度
2024,6,民國113年6月,核能,自用發電廠,0.0,千度
2024,6,民國113年6月,核能,高爐工場,0.0,千度
2024,6,民國113年6月,水力,(+)自產,426426.613,千度
2024,6,民國113年6月,水力,(+)進口,0.0,千度
2024,6,民國113年6月,水力,(-)出口,0.0,千度
2024,6,民國113年6月,水力,(-)國際海運,0.0,千度
2024,6,民國113年6月,水力,(-)國際航空,0.0,千度
2024,6,民國113年6月,水力,(電子零組件製造業),0.0,千度
2024,6,民國113年6月,水力,公用汽電共生廠,0.0,千度
2024,6,民國113年6月,水力,公用發電廠,673379.536,千度
2024,6,民國113年6月,水力,抽水用電,0.0,千度
2024,6,民國113年6月,水力,氣體燃料供應業,0.0,千度
2024,6,民國113年6月,水力,汽電共生廠,0.0,千度
2024,6,民國113年6月,水力,煉油廠,0.0,千度
2024,6,民國113年6月,水力,煉焦工場/煤製品業,0.0,千度
2024,6,民國113年6月,水力,煤礦業,0.0,千度
2024,6,民國113年6月,水力,發電廠,0.0,千度
2024,6,民國113年6月,水力,石油及天然氣礦業,0.0,千度
2024,6,民國113年6月,水力,能源部門自用,0.0,千度
2024,6,民國113年6月,水力,自用汽電共生廠,0.0,千度
2024,6,民國113年6月,水力,自用發電廠,275.077,千度
2024,6,民國113年6月,水力,高爐工場,0.0,千度
2024,6,民國113年6月,煤及煤產品,(+)自產,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,(+)進口,3092020.4673064,公噸油當量
2024,6,民國113年6月,煤及煤產品,(-)出口,2789.12,公噸油當量
2024,6,民國113年6月,煤及煤產品,(-)國際海運,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,(-)國際航空,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,(電子零組件製造業),0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,公用汽電共生廠,33058.064248,公噸油當量
2024,6,民國113年6月,煤及煤產品,公用發電廠,1636725.711272,公噸油當量
2024,6,民國113年6月,煤及煤產品,抽水用電,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,氣體燃料供應業,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,汽電共生廠,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,煉油廠,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,煉焦工場/煤製品業,39311.6480316,公噸油當量
2024,6,民國113年6月,煤及煤產品,煤礦業,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,發電廠,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,石油及天然氣礦業,0.0,公噸油當量
2024,6,民國113年6月,煤及煤產品,能源部門自用,80123.508822,公噸油當量
2024,6,民國113年6月,煤及煤產品,自用汽電共生廠,596722.577088096,公噸油當量
2024,6,民國113年6月,煤及煤產品,自用發電廠,23389.0228176,公噸油當量
2024,6,民國113年6月,煤及煤產品,高爐工場,40811.8607904,公噸油當量
2024,6,民國113年6月,熱能,(+)自產,0.0,公噸
2024,6,民國113年6月,熱能,(+)進口,0.0,公噸
2024,6,民國113年6月,熱能,(-)出口,0.0,公噸
2024,6,民國113年6月,熱能,(-)國際海運,0.0,公噸
2024,6,民國113年6月,熱能,(-)國際航空,0.0,公噸
2024,6,民國113年6月,熱能,(電子零組件製造業),36982.0,公噸
2024,6,民國113年6月,熱能,公用汽電共生廠,0.0,公噸
2024,6,民國113年6月,熱能,公用發電廠,0.0,公噸
2024,6,民國113年6月,熱能,抽水用電,0.0,公噸
2024,6,民國113年6月,熱能,氣體燃料供應業,0.0,公噸
2024,6,民國113年6月,熱能,汽電共生廠,190.0,公噸
2024,6,民國113年6月,熱能,煉油廠,388499.153,公噸
2024,6,民國113年6月,熱能,煉焦工場/煤製品業,0.0,公噸
2024,6,民國113年6月,熱能,煤礦業,0.0,公噸
2024,6,民國113年6月,熱能,發電廠,0.0,公噸
2024,6,民國113年6月,熱能,石油及天然氣礦業,0.0,公噸
2024,6,民國113年6月,熱能,能源部門自用,388689.153,公噸
2024,6,民國113年6月,熱能,自用汽電共生廠,0.0,公噸
2024,6,民國113年6月,熱能,自用發電廠,0.0,公噸
2024,6,民國113年6月,熱能,高爐工場,0.0,公噸
2024,6,民國113年6月,生質能及廢棄物,(+)自產,154396.687877172,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,(+)進口,12.76095,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,(-)出口,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,(-)國際海運,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,(-)國際航空,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,(電子零組件製造業),0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,公用汽電共生廠,3798.974777,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,公用發電廠,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,抽水用電,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,氣體燃料供應業,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,汽電共生廠,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,煉油廠,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,煉焦工場/煤製品業,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,煤礦業,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,發電廠,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,石油及天然氣礦業,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,能源部門自用,0.0,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,自用汽電共生廠,106703.90650208668,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,自用發電廠,15414.796608312,公噸油當量
2024,6,民國113年6月,生質能及廢棄物,高爐工場,0.0,公噸油當量
2024,6,民國113年6月,自產天然氣,(+)自產,8034.01,千立方公尺
2024,6,民國113年6月,自產天然氣,(+)進口,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,(-)出口,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,(-)國際海運,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,(-)國際航空,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,(電子零組件製造業),12932.884,千立方公尺
2024,6,民國113年6月,自產天然氣,公用汽電共生廠,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,公用發電廠,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,抽水用電,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,氣體燃料供應業,3.953,千立方公尺
2024,6,民國113年6月,自產天然氣,汽電共生廠,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,煉油廠,2335.485,千立方公尺
2024,6,民國113年6月,自產天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,煤礦業,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,發電廠,7.354,千立方公尺
2024,6,民國113年6月,自產天然氣,石油及天然氣礦業,0.0,千立方公尺
2024,6,民國113年6月,自產天然氣,能源部門自用,2346.792,千立方公尺
2024,6,民國113年6月,自產天然氣,自用汽電共生廠,57.53741615,千立方公尺
2024,6,民國113年6月,自產天然氣,自用發電廠,67.572,千立方公尺
2024,6,民國113年6月,自產天然氣,高爐工場,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(+)自產,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(+)進口,2496817.808101496,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(-)出口,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(-)國際海運,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(-)國際航空,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,(電子零組件製造業),17446.171,千立方公尺
2024,6,民國113年6月,進口液化天然氣,公用汽電共生廠,1913.308,千立方公尺
2024,6,民國113年6月,進口液化天然氣,公用發電廠,1899906.356,千立方公尺
2024,6,民國113年6月,進口液化天然氣,抽水用電,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,氣體燃料供應業,0.003,千立方公尺
2024,6,民國113年6月,進口液化天然氣,汽電共生廠,142.134,千立方公尺
2024,6,民國113年6月,進口液化天然氣,煉油廠,50786.98257855,千立方公尺
2024,6,民國113年6月,進口液化天然氣,煉焦工場/煤製品業,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,煤礦業,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,發電廠,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,石油及天然氣礦業,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,能源部門自用,50929.11957855,千立方公尺
2024,6,民國113年6月,進口液化天然氣,自用汽電共生廠,22324.50145413,千立方公尺
2024,6,民國113年6月,進口液化天然氣,自用發電廠,0.0,千立方公尺
2024,6,民國113年6月,進口液化天然氣,高爐工場,0.0,千立方公尺
2024,6,民國113年6月,電力,(+)自產,0.0,千度
2024,6,民國113年6月,電力,(+)進口,0.0,千度
2024,6,民國113年6月,電力,(-)出口,0.0,千度
2024,6,民國113年6月,電力,(-)國際海運,0.0,千度
2024,6,民國113年6月,電力,(-)國際航空,0.0,千度
2024,6,民國113年6月,電力,(電子零組件製造業),5323951.076,千度
2024,6,民國113年6月,電力,公用汽電共生廠,0.0,千度
2024,6,民國113年6月,電力,公用發電廠,0.0,千度
2024,6,民國113年6月,電力,抽水用電,281627.0,千度
2024,6,民國113年6月,電力,氣體燃料供應業,43439.886,千度
2024,6,民國113年6月,電力,汽電共生廠,123579.037,千度
2024,6,民國113年6月,電力,煉油廠,203829.55881,千度
2024,6,民國113年6月,電力,煉焦工場/煤製品業,0.0,千度
2024,6,民國113年6月,電力,煤礦業,0.0,千度
2024,6,民國113年6月,電力,發電廠,870223.54819,千度
2024,6,民國113年6月,電力,石油及天然氣礦業,2454.152,千度
2024,6,民國113年6月,電力,能源部門自用,1525153.182,千度
2024,6,民國113年6月,電力,自用汽電共生廠,0.0,千度
2024,6,民國113年6月,電力,自用發電廠,0.0,千度
2024,6,民國113年6月,電力,高爐工場,0.0,千度
2024,6,民國113年6月,風力,(+)自產,548893.16688,千度
2024,6,民國113年6月,風力,(+)進口,0.0,千度
2024,6,民國113年6月,風力,(-)出口,0.0,千度
2024,6,民國113年6月,風力,(-)國際海運,0.0,千度
2024,6,民國113年6月,風力,(-)國際航空,0.0,千度
2024,6,民國113年6月,風力,(電子零組件製造業),0.0,千度
2024,6,民國113年6月,風力,公用汽電共生廠,0.0,千度
2024,6,民國113年6月,風力,公用發電廠,548858.88588,千度
2024,6,民國113年6月,風力,抽水用電,0.0,千度
2024,6,民國113年6月,風力,氣體燃料供應業,0.0,千度
2024,6,民國113年6月,風力,汽電共生廠,0.0,千度
2024,6,民國113年6月,風力,煉油廠,0.0,千度
2024,6,民國113年6月,風力,煉焦工場/煤製品業,0.0,千度
2024,6,民國113年6月,風力,煤礦業,0.0,千度
2024,6,民國113年6月,風力,發電廠,0.0,千度
2024,6,民國113年6月,風力,石油及天然氣礦業,0.0,千度
2024,6,民國113年6月,風力,能源部門自用,0.0,千度
2024,6,民國113年6月,風力,自用汽電共生廠,0.0,千度
2024,6,民國113年6月,風力,自用發電廠,34.281,千度
2024,6,民國113年6月,風力,高爐工場,0.0,千度
2024,7,民國113年7月,原油及石油產品,(+)自產,25563.12469414133,公噸油當量
2024,7,民國113年7月,原油及石油產品,(+)進口,3954322.0368204527,公噸油當量
2024,7,民國113年7月,原油及石油產品,(-)出口,1235856.2465458624,公噸油當量
2024,7,民國113年7月,原油及石油產品,(-)國際海運,92948.0030722,公噸油當量
2024,7,民國113年7月,原油及石油產品,(-)國際航空,264408.8986928,公噸油當量
2024,7,民國113年7月,原油及石油產品,(電子零組件製造業),224.7945674972,公噸油當量
2024,7,民國113年7月,原油及石油產品,公用汽電共生廠,41.7664,公噸油當量
2024,7,民國113年7月,原油及石油產品,公用發電廠,96580.4181865,公噸油當量
2024,7,民國113年7月,原油及石油產品,抽水用電,0.0,公噸油當量
2024,7,民國113年7月,原油及石油產品,氣體燃料供應業,1.8097732,公噸油當量
2024,7,民國113年7月,原油及石油產品,汽電共生廠,559.287984,公噸油當量
2024,7,民國113年7月,原油及石油產品,煉油廠,256564.91835037823,公噸油當量
2024,7,民國113年7月,原油及石油產品,煉焦工場/煤製品業,0.0,公噸油當量
2024,7,民國113年7月,原油及石油產品,煤礦業,0.0,公噸油當量
2024,7,民國113年7月,原油及石油產品,發電廠,117.235296,公噸油當量
2024,7,民國113年7月,原油及石油產品,石油及天然氣礦業,0.0,公噸油當量
2024,7,民國113年7月,原油及石油產品,能源部門自用,257243.25140357824,公噸油當量
2024,7,民國113年7月,原油及石油產品,自用汽電共生廠,14312.130188570636,公噸油當量
2024,7,民國113年7月,原油及石油產品,自用發電廠,348.5806685,公噸油當量
2024,7,民國113年7月,原油及石油產品,高爐工場,0.0,公噸油當量
2024,7,民國113年7月,地熱,(+)自產,1938.981,千度
2024,7,民國113年7月,地熱,(+)進口,0.0,千度
2024,7,民國113年7月,地熱,(-)出口,0.0,千度
2024,7,民國113年7月,地熱,(-)國際海運,0.0,千度
2024,7,民國113年7月,地熱,(-)國際航空,0.0,千度
2024,7,民國113年7月,地熱,(電子零組件製造業),0.0,千度
2024,7,民國113年7月,地熱,公用汽電共生廠,0.0,千度
2024,7,民國113年7月,地熱,公用發電廠,1186.768,千度
2024,7,民國113年7月,地熱,抽水用電,0.0,千度
2024,7,民國113年7月,地熱,氣體燃料供應業,0.0,千度
2024,7,民國113年7月,地熱,汽電共生廠,0.0,千度
2024,7,民國113年7月,地熱,煉油廠,0.0,千度
2024,7,民國113年7月,地熱,煉焦工場/煤製品業,0.0,千度
2024,7,民國113年7月,地熱,煤礦業,0.0,千度
2024,7,民國113年7月,地熱,發電廠,0.0,千度
2024,7,民國113年7月,地熱,石油及天然氣礦業,0.0,千度
2024,7,民國113年7月,地熱,能源部門自用,0.0,千度
2024,7,民國113年7月,地熱,自用汽電共生廠,0.0,千度
2024,7,民國113年7月,地熱,自用發電廠,752.213,千度
2024,7,民國113年7月,地熱,高爐工場,0.0,千度
2024,7,民國113年7月,天然氣,(+)自產,3435.9006562467384,公噸
2024,7,民國113年7月,天然氣,(+)進口,1984142.7625736287,公噸
2024,7,民國113年7月,天然氣,(-)出口,0.0,公噸
2024,7,民國113年7月,天然氣,(-)國際海運,0.0,公噸
2024,7,民國113年7月,天然氣,(-)國際航空,0.0,公噸
2024,7,民國113年7月,天然氣,(電子零組件製造業),22882.992807553142,公噸
2024,7,民國113年7月,天然氣,公用汽電共生廠,1740.5805356956475,公噸
2024,7,民國113年7月,天然氣,公用發電廠,1602201.6999986954,公噸
2024,7,民國113年7月,天然氣,抽水用電,0.0,公噸
2024,7,民國113年7月,天然氣,氣體燃料供應業,0.8533742128518248,公噸
2024,7,民國113年7月,天然氣,汽電共生廠,5.561921163413701,公噸
2024,7,民國113年7月,天然氣,煉油廠,43139.710277458544,公噸
2024,7,民國113年7月,天然氣,煉焦工場/煤製品業,0.0,公噸
2024,7,民國113年7月,天然氣,煤礦業,0.0,公噸
2024,7,民國113年7月,天然氣,發電廠,4.861153846153846,公噸
2024,7,民國113年7月,天然氣,石油及天然氣礦業,0.0,公噸
2024,7,民國113年7月,天然氣,能源部門自用,43150.98672668096,公噸
2024,7,民國113年7月,天然氣,自用汽電共生廠,15774.940683732224,公噸
2024,7,民國113年7月,天然氣,自用發電廠,216.3897435897436,公噸
2024,7,民國113年7月,天然氣,高爐工場,0.0,公噸
2024,7,民國113年7月,太陽光電,(+)自產,1567666.43757,千度
2024,7,民國113年7月,太陽光電,(+)進口,0.0,千度
2024,7,民國113年7月,太陽光電,(-)出口,0.0,千度
2024,7,民國113年7月,太陽光電,(-)國際海運,0.0,千度
2024,7,民國113年7月,太陽光電,(-)國際航空,0.0,千度
2024,7,民國113年7月,太陽光電,(電子零組件製造業),0.0,千度
